id,product_type_field_id,value
2420,263,[SERIES_NAME] [MODEL_NAME]
2421,264,[SERIES_NAME] [MODEL_NAME]
2422,265,Gig Gear Covers
2423,268,Yes
2424,268,No
2425,269,New
2426,269,Used - Like New
2427,269,Used - Very Good
2428,269,Used - Good
2429,269,Used - Acceptable
2430,271,0
2431,272,A1_ANIMAL14
2432,272,A1_TOOLS1
2433,272,A3_SERV73
2434,272,A3_SERV74
2435,272,A3_SERV_AP1
2436,272,A3_SERV_AP2
2437,272,A3_SERV_HCP1
2438,272,A_AUTOMOTIVE_MOTOROIL
2439,272,A_BABY_BRSTPUMP
2440,272,A_BABY_CARSEAT
2441,272,A_BABY_CLOTH
2442,272,A_BABY_DIAPER
2443,272,A_BOOKS_GEN
2444,272,A_BOOKS_RELIG
2445,272,A_BOOKS_RENTAL
2446,272,A_BUNDLE_PERDCL
2447,272,A_CLSFD_52W-4Q
2448,272,A_CLSFD_52WKLY
2449,272,A_CLSFD_ANNUAL
2450,272,A_CLSFD_SEMIANNL
2451,272,A_CLTH_ATHL
2452,272,A_CLTH_BATH
2453,272,A_CLTH_BOOKBAG
2454,272,A_CLTH_BUCKLS
2455,272,A_CLTH_COMPON
2456,272,A_CLTH_CSTUMS
2457,272,A_CLTH_FORMAL
2458,272,A_CLTH_FUR
2459,272,A_CLTH_GEN
2460,272,A_CLTH_HAIRACCESSORIES
2461,272,A_CLTH_HANDKE
2462,272,A_CLTH_HBAGS
2463,272,A_CLTH_IFUR
2464,272,A_CLTH_PROTECTIVE
2465,272,A_CLTH_UMBRELLA
2466,272,A_COLLECTIBLE_COIN
2467,272,A_COMP_COMPUTER
2468,272,A_COMP_EDUSOFT
2469,272,A_COMP_EREADER
2470,272,A_COMP_GAMPER
2471,272,A_COMP_PDA
2472,272,A_COMP_PERIPH
2473,272,A_COMP_PRINT
2474,272,A_COMP_PRTSUP
2475,272,A_COMP_SCANNER
2476,272,A_COMP_SOFTOP
2477,272,A_COMP_SOFTRC
2478,272,A_COMP_SOUNDANDVIDEOCARDS
2479,272,A_COMP_STORAGEMEDIA
2480,272,A_EGOODS_DIGITALAUDIOBOOKS
2481,272,A_EGOODS_DIGITALBOOKS
2482,272,A_EGOODS_DIGITALBOOK_RENTAL
2483,272,A_EGOODS_DIGITALGAMES
2484,272,A_EGOODS_DIGITALMUSIC
2485,272,A_EGOODS_DIGITALNEWS
2486,272,A_EGOODS_DIGITALNEWSSUBS
2487,272,A_EGOODS_DIGITALPERDCL
2488,272,A_EGOODS_DIGITALPERDCLSUBS
2489,272,A_EGOODS_MISC1
2490,272,A_EGOODS_ONLINEGAMINGSUBS
2491,272,A_EGOODS_SOFT
2492,272,A_EMERGENCY_SUPPLIES
2493,272,A_FOOD_BKTCDY50-90
2494,272,A_FOOD_BKTGN50-75
2495,272,A_FOOD_BKTGN76-90
2496,272,A_FOOD_CARBFLAVORWTR_NONSWEET
2497,272,A_FOOD_CARBSFTDK
2498,272,A_FOOD_CARBWTR
2499,272,A_FOOD_CNDY
2500,272,A_FOOD_CNDYFL
2501,272,A_FOOD_FLAVORWATER_NONSWEET
2502,272,A_FOOD_GEN
2503,272,A_FOOD_JUICE0-50
2504,272,A_FOOD_JUICE51-99
2505,272,A_FOOD_NCARBWTR
2506,272,A_FOOD_PETFOOD
2507,272,A_FOOD_WINE
2508,272,A_GEN_NOTAX
2509,272,A_GEN_RENTAL
2510,272,A_GEN_TAX
2511,272,A_HLTH_BABYSUPPLS
2512,272,A_HLTH_BANDKIT
2513,272,A_HLTH_BRAILLE
2514,272,A_HLTH_CONTACTSOLN
2515,272,A_HLTH_CONTRCEPV
2516,272,A_HLTH_COSMETIC
2517,272,A_HLTH_DIABSUPPLS
2518,272,A_HLTH_DIETSUPMT
2519,272,A_HLTH_DISPOSABLE_PACK
2520,272,A_HLTH_FACIALTISSUE
2521,272,A_HLTH_FAMPLANTEST
2522,272,A_HLTH_FEMHYG
2523,272,A_HLTH_FEMHYGSPRAY
2524,272,A_HLTH_HANDSANITIZER
2525,272,A_HLTH_HEARINGAID_BATT
2526,272,A_HLTH_INCONT
2527,272,A_HLTH_INCONTPADS
2528,272,A_HLTH_INCONTPADS_DISP
2529,272,A_HLTH_MEDHAIRLOSS
2530,272,A_HLTH_MISCDURABLEMED
2531,272,A_HLTH_MISCMOBILITY1
2532,272,A_HLTH_MISCMOBILITY2
2533,272,A_HLTH_MOBILITY
2534,272,A_HLTH_MONITOR
2535,272,A_HLTH_NASALSTRIP
2536,272,A_HLTH_OTCMED
2537,272,A_HLTH_PROSTHETIC
2538,272,A_HLTH_REMEDY
2539,272,A_HLTH_SPFCORALHYG
2540,272,A_HLTH_SPFCOTCMED
2541,272,A_HLTH_SUNSCRN
2542,272,A_HLTH_TENS
2543,272,A_HLTH_THRMTR
2544,272,A_HLTH_TISSUETOW
2545,272,A_HLTH_TOOTHPASTEFL
2546,272,A_HOUSEHOLD_LINEN
2547,272,A_HOUSEHOLD_PAPERPRODS
2548,272,A_HOUSEHOLD_SOLAR
2549,272,A_NEWS_104PLUS
2550,272,A_NEWS_12MTHLY
2551,272,A_NEWS_26BIWKLY
2552,272,A_NEWS_4QTLY
2553,272,A_NEWS_52WKLY
2554,272,A_ORDER_FEE12
2555,272,A_ORDER_FEE13
2556,272,A_ORDER_FEE15
2557,272,A_PERDCL_104PLUS
2558,272,A_PERDCL_52W-4Q
2559,272,A_PERDCL_52WKLY
2560,272,A_PERDCL_ANNUAL
2561,272,A_PERDCL_SEMIANNL
2562,272,A_REST_COLDPREPARED
2563,272,A_REST_DELIVERY
2564,272,A_REST_HOTPREPARED
2565,272,A_SCHL_GRAPHCALC
2566,272,A_SCHL_INSTRUMENT
2567,272,A_SCHL_SUPPLS
2568,272,A_SERV_CLEAN
2569,272,A_SERV_INSTALL
2570,272,A_SPORT_ASUPPORT
2571,272,A_SPORT_ATHLSHOES
2572,272,A_SPORT_BIKEHLMT
2573,272,A_SPORT_MISCSPORTS1
2574,272,A_SPORT_PROTECTIVEGEAR
2575,272,A_SPORT_SKISUIT
2576,272,A_SPORT_WINTERSPORTBOOTS
2577,272,A_WARR_PARTSNSVCE
2578,275,Yes
2579,275,No
2580,276,Yes
2581,276,No
2582,283,Generic
2583,283,Not Applicable
2584,283,Not Included
2585,283,OEM
2586,284,No Battery
2587,284,>90%
2588,284,>80%
2589,284,>70%
2590,284,>60%
2591,284,=<60%
2592,285,Unknown
2593,285,No Sign Of Use
2594,285,Almost No Sign Of Use
2595,285,Light Sign Of Use
2596,285,Moderately Visible Sign Of Use
2597,285,Highly Visible Sign Of Use
2598,286,Green Refurbishment
2599,286,Parts Inspected
2600,286,Parts Replaced
2601,286,With Tags
2602,287,Generic
2603,287,Not Applicable
2604,287,Not Included
2605,287,OEM
2606,287,No Battery
2607,287,>90%
2608,287,>80%
2609,287,>70%
2610,287,>60%
2611,287,=<60%
2612,287,Unknown
2613,287,No Sign Of Use
2614,287,Almost No Sign Of Use
2615,287,Light Sign Of Use
2616,287,Moderately Visible Sign Of Use
2617,287,Highly Visible Sign Of Use
2618,287,Green Refurbishment
2619,287,Parts Inspected
2620,287,Parts Replaced
2621,287,With Tags
2622,287,Fully Functional
2623,287,Partly Functional
2624,287,Amazon
2625,287,OEM Original
2626,287,OEM Pre-Owned
2627,287,No Data
2628,287,Returned Never Used
2629,287,Returned Used
2630,287,Refurbished OEM
2631,287,CPO
2632,287,Refurbished Third Party
2633,287,Refurbished Amazon
2634,287,As Is
2635,288,Generic
2636,288,Not Applicable
2637,288,Not Included
2638,288,OEM
2639,288,No Battery
2640,288,>90%
2641,288,>80%
2642,288,>70%
2643,288,>60%
2644,288,=<60%
2645,288,Unknown
2646,288,No Sign Of Use
2647,288,Almost No Sign Of Use
2648,288,Light Sign Of Use
2649,288,Moderately Visible Sign Of Use
2650,288,Highly Visible Sign Of Use
2651,288,Green Refurbishment
2652,288,Parts Inspected
2653,288,Parts Replaced
2654,288,With Tags
2655,288,Fully Functional
2656,288,Partly Functional
2657,288,Amazon
2658,288,OEM Original
2659,288,OEM Pre-Owned
2660,288,No Data
2661,288,Returned Never Used
2662,288,Returned Used
2663,288,Refurbished OEM
2664,288,CPO
2665,288,Refurbished Third Party
2666,288,Refurbished Amazon
2667,288,As Is
2668,289,Generic
2669,289,Not Applicable
2670,289,Not Included
2671,289,OEM
2672,289,No Battery
2673,289,>90%
2674,289,>80%
2675,289,>70%
2676,289,>60%
2677,289,=<60%
2678,289,Unknown
2679,289,No Sign Of Use
2680,289,Almost No Sign Of Use
2681,289,Light Sign Of Use
2682,289,Moderately Visible Sign Of Use
2683,289,Highly Visible Sign Of Use
2684,289,Green Refurbishment
2685,289,Parts Inspected
2686,289,Parts Replaced
2687,289,With Tags
2688,289,Fully Functional
2689,289,Partly Functional
2690,289,Amazon
2691,289,OEM Original
2692,289,OEM Pre-Owned
2693,289,No Data
2694,289,Returned Never Used
2695,289,Returned Used
2696,289,Refurbished OEM
2697,289,CPO
2698,289,Refurbished Third Party
2699,289,Refurbished Amazon
2700,289,As Is
2701,290,Generic
2702,290,Not Applicable
2703,290,Not Included
2704,290,OEM
2705,290,No Battery
2706,290,>90%
2707,290,>80%
2708,290,>70%
2709,290,>60%
2710,290,=<60%
2711,290,Unknown
2712,290,No Sign Of Use
2713,290,Almost No Sign Of Use
2714,290,Light Sign Of Use
2715,290,Moderately Visible Sign Of Use
2716,290,Highly Visible Sign Of Use
2717,290,Green Refurbishment
2718,290,Parts Inspected
2719,290,Parts Replaced
2720,290,With Tags
2721,290,Fully Functional
2722,290,Partly Functional
2723,290,Amazon
2724,290,OEM Original
2725,290,OEM Pre-Owned
2726,290,No Data
2727,290,Returned Never Used
2728,290,Returned Used
2729,290,Refurbished OEM
2730,290,CPO
2731,290,Refurbished Third Party
2732,290,Refurbished Amazon
2733,290,As Is
2734,291,Unknown
2735,291,Fully Functional
2736,291,Partly Functional
2737,292,Amazon
2738,292,Generic
2739,292,Not Applicable
2740,292,OEM Original
2741,292,OEM Pre-Owned
2742,293,No Data
2743,293,Returned Never Used
2744,293,Returned Used
2745,293,Refurbished OEM
2746,293,CPO
2747,293,Refurbished Third Party
2748,293,Refurbished Amazon
2749,293,As Is
2750,294,9c676471-04e8-44de-8b7b-4b68b82053d7
2751,294,AMAZON_NA
2752,294,DEFAULT
2753,295,99
2754,295,9c676471-04e8-44de-8b7b-4b68b82053d7
2755,295,AMAZON_NA
2756,295,DEFAULT
2757,295,Enabled
2758,295,Disabled
2759,296,3
2760,296,9c676471-04e8-44de-8b7b-4b68b82053d7
2761,296,AMAZON_NA
2762,296,DEFAULT
2763,296,Enabled
2764,296,Disabled
2765,297,9c676471-04e8-44de-8b7b-4b68b82053d7
2766,297,AMAZON_NA
2767,297,DEFAULT
2768,297,Enabled
2769,297,Disabled
2770,298,Enabled
2771,298,Disabled
2772,299,Delete Offer (Sell on Amazon)
2773,300,Competitive Price Rule by Amazon
2774,300,No Price Rule
2775,301,Delete Offer (Sell on Amazon)
2776,301,Competitive Price Rule by Amazon
2777,301,No Price Rule
2778,302,Delete Offer (Sell on Amazon)
2779,302,Competitive Price Rule by Amazon
2780,302,No Price Rule
2781,303,Delete Offer (Sell on Amazon)
2782,303,Competitive Price Rule by Amazon
2783,303,No Price Rule
2784,304,Delete Offer (Sell on Amazon)
2785,304,Competitive Price Rule by Amazon
2786,304,No Price Rule
2787,305,Delete Offer (Sell on Amazon)
2788,305,Competitive Price Rule by Amazon
2789,305,No Price Rule
2790,306,Delete Offer (Sell on Amazon)
2791,306,Competitive Price Rule by Amazon
2792,306,No Price Rule
2793,307,Delete Offer (Sell on Amazon)
2794,307,Competitive Price Rule by Amazon
2795,307,No Price Rule
2796,308,Delete Offer (Amazon Business (B2B))
2797,309,Delete Offer (Amazon Business (B2B))
2798,309,Fixed
2799,309,Percent
2800,309,Delete Quantity Discounts
2801,310,Delete Offer (Amazon Business (B2B))
2802,310,Fixed
2803,310,Percent
2804,310,Delete Quantity Discounts
2805,311,Delete Offer (Amazon Business (B2B))
2806,311,Fixed
2807,311,Percent
2808,311,Delete Quantity Discounts
2809,312,Delete Offer (Amazon Business (B2B))
2810,312,Fixed
2811,312,Percent
2812,312,Delete Quantity Discounts
2813,313,Fixed
2814,313,Percent
2815,313,Delete Quantity Discounts
2816,314,Delete Offer (Amazon Business (B2B))
2817,314,Fixed
2818,314,Percent
2819,314,Delete Quantity Discounts
2820,315,Delete Offer (Amazon Business (B2B))
2821,315,Fixed
2822,315,Percent
2823,315,Delete Quantity Discounts
2824,316,Delete Offer (Amazon Business (B2B))
2825,316,Fixed
2826,316,Percent
2827,316,Delete Quantity Discounts
2828,317,Delete Offer (Amazon Business (B2B))
2829,317,Fixed
2830,317,Percent
2831,317,Delete Quantity Discounts
2832,318,Delete Offer (Amazon Business (B2B))
2833,318,Fixed
2834,318,Percent
2835,318,Delete Quantity Discounts
2836,319,Delete Offer (Amazon Business (B2B))
2837,319,Fixed
2838,319,Percent
2839,319,Delete Quantity Discounts
2840,320,Delete Offer (Amazon Business (B2B))
2841,320,Fixed
2842,320,Percent
2843,320,Delete Quantity Discounts
2844,321,Delete Offer (Amazon Business (B2B))
2845,321,Fixed
2846,321,Percent
2847,321,Delete Quantity Discounts
2848,322,Delete Offer (Amazon Business (B2B))
2849,322,Fixed
2850,322,Percent
2851,322,Delete Quantity Discounts
2852,323,Delete Offer (Amazon Business (B2B))
2853,323,Fixed
2854,323,Percent
2855,323,Delete Quantity Discounts
2856,324,Free_Shipping_Template
2857,324,Migrated Template
2858,324,Paid_Shipping_Template
2859,325,"<b>Introducing your musical instruments best friend - Gig Gear Covers Ultimate [EQUIPMENT_TYPE] accessory for your [MANUFACTURER_NAME] [SERIES_NAME] [MODEL_NAME].</b><p><b>Protect Your Investment:</b></br>Your [EQUIPMENT_TYPE] deserves the best protection. Gig Gear Covers delivers by hand-crafting precision covers designed to keep your [EQUIPMENT_TYPE] safe from dust, animal hair, spills, scratches and in top-notch condition</p><p><b>Premium Materials:</b></br>We offer 2 different fabrics. </br>* Our 'Choice' Waterproof fabric is tough, medium-weight tear-resistant fabric. It is waterproof, and offers exceptional durability, while preventing your [EQUIPMENT_TYPE] from fading in the Sun.</br>* The Premium Synthetic Leather is beautiful, soft and oozes class. Yet, retains many of the same qualities as our 'Choice' fabric. </p><p><b>They both look great!</b></br>Let us protect your equipment & add a touch of class to your music setup. One that will complement any stage or studio setting.</p><p><b>Commitment to Quality:</b></br>Our handcrafted covers are made in the U.S.A., using top quality materials and equipment. </br>As such, we stand by the quality of our products & if something goes wrong, we're here to help.</p><p><b>COLORS:</b> Up to 10 different colors currently available. </p><p><b>PADDING:</b></br>Add padding to give yourself extra protection for when you're on the road or gigging.</p><p>Gig Gear Covers will keep your [MANUFACTURER_NAME] [SERIES_NAME] [MODEL_NAME] looking and sounding its best. <b>For protection that’s as exceptional as your playing, order today & let your music shine, onstage and off!</b></br><i>Images MAY NOT represent the specific size/shape of your cover.</i> The cover will come for the model # in the listing title. NOTE: Custom made covers can take up to 3 days to be made."
2860,326,"🌧️[PROTECT] Cordura, a trusted name known for strength & durability, make our GGC 'Choice' Waterproof fabric covers a smart option to protect your [MANUFACTURER_NAME] [SERIES_NAME] [EQUIPMENT_TYPE] from spills, chills(😉), bumps & bruises."
2861,327,"[LONGEVITY/RELIABILITY] Our PREMIUM SYNTHETIC LEATHER covers are water-resistant, come in many colors. Adding a touch of class to complement any stage or studio setting."
2862,328,🎹[REAL WORLD USE] Designed to handle real-world gigging and transportation without compromise. [NO FUSS CLEANING & MAINTENANCE] Using a damp cloth and/or non-abrasive cleaning solution.
2863,329,📐[OPTIONAL UPGRADES] - Padding: Extra protection while gigging or traveling. Music Rest Design: Dual zipper design allows you to easily slip your cover over an attached music rest. Slip-pocket: Store your power cord and other small items with our slip-cover pocket. Available with certain sizes.
2864,331,amp dust padded cover waterproof amplifier synthetic leather stage travel heavy duty protective canvas musician accessory instrument protection gig gear cover road ready
